time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,1.1002279758131936,-233.42140252816168,-88.1793086965744,73.87723704473817,-57.31186624683794,-30.344518860170453,249.52602946715083,97.93284252178937
1,1.4488118897663855,-233.4155746627482,-87.94373535972122,73.25688836942203,-55.54408817595341,-30.517165316387885,249.44358328479998,96.59224561080663
2,1.7854218834640134,-233.39136263388906,-87.70278271042199,72.66794451807242,-53.75313283109145,-30.685598304886973,249.34178715194383,95.26988323301308
3,2.108419605991617,-233.35200262643252,-87.45856770476053,72.11327511418806,-51.948536371998635,-30.845725812030032,249.2244018520034,93.97239912981036
4,2.4163227586399114,-233.30071322269006,-87.21312605637412,71.59570388101352,-50.13971280005659,-30.993360754372528,249.09514654528266,92.7062474952983
5,2.707820777308534,-233.24059874646,-86.96836739078613,71.118012186845,-48.335856934719445,-31.124302213012854,248.95759247425414,91.47764754745845
6,2.9817864451005582,-233.17456484625546,-86.72603822544158,70.68291204919517,-46.545865930415054,-31.234419365640793,248.8150708004231,90.29252387148333
7,3.2372830808860664,-233.1052489197328,-86.48769300562427,70.29298571451265,-44.77828112735095,-31.319736307099095,248.67059709540678,89.15643120321843
8,3.473567336134715,-233.0349672045959,-86.2546730941999,69.95059195530882,-43.04125145414526,-31.376516080220576,248.5268141718596,88.07446448712102
9,3.690087963885224,-232.96567967969486,-86.02809365801545,69.65774238652757,-41.342518887083116,-31.40134255735828,248.38595432072762,87.05115731328634
10,3.8864810817590616,-232.89897327414747,-85.808838441082,69.4159541139241,-39.68942552520219,-31.391199174100386,248.2498214322981,86.09037389868169
11,4.062562426132493,-232.8360631409799,-85.59756228486236,69.22608757042705,-38.088940601051235,-31.343543755728188,248.11979273518668,85.19520129063156
12,4.218316994211015,-232.77781084926895,-85.39470103104651,69.08818019511862,-36.54770429668088,-31.25637873548812,247.9968389591876,84.36784922742606
13,4.35388641993036,-232.72475736725798,-85.20048824784341,69.00128751262787,-35.07208378707497,-31.128315993338536,247.88156073736874,83.60956507968426
14,4.469554475596425,-232.67716780507152,-85.01497807792097,68.96334315940287,-33.668235705784774,-30.9586354266758,247.77423816421566,82.92057062439038
15,4.56573118121547,-232.63508419505598,-84.83807337938046,68.9710485480372,-32.34216835483361,-30.74733626167268,247.6748897340653,82.30002620925825
16,4.642936073033916,-232.59838222948147,-84.66955819096951,69.0198012969113,-31.09979653793831,-30.49518006053993,247.58333649868283,81.74602630357063
17,4.7017812482877765,-232.56682796819294,-84.50913339150996,69.10366946713023,-29.94698195377243,-30.203724373746336,247.49926731468415,81.2556286831588
18,4.742954894084848,-232.540131092901,-84.35645426304342,69.21541624342157,-28.889552717476672,-29.87534597176486,247.42230152798984,80.82491773211702
19,4.767206055473529,-232.51799210765932,-84.21116850722318,69.34657714051295,-27.93329680614911,-29.513252502695337,247.35204616266324,80.44910067950886
20,4.775331318419298,-232.50014162322887,-84.07295306213655,69.48758924228297,-27.08392596459175,-29.121481260525112,247.2881453057955,80.12263408945978
21,4.768163927187275,-232.48637036589642,-83.94154785284672,69.62796950297717,-26.347008681705866,-28.70488358426092,247.2303197778967,79.83937662387613
22,4.746565723352778,-232.4765489510144,-83.81678453660405,69.75653687159209,-25.727873047483406,-28.269093304343176,247.17839552805086,79.59276302136055
23,4.7114221754989405,-232.47063691235445,-83.6986084775421,69.861671038278,-25.23148244320231,-27.820477629390528,247.13231967582513,79.3759933927632
24,4.663640582360294,-232.4686809830914,-83.58709253976798,69.93159899491171,-24.86228895995115,-27.366068947543305,247.09216371582818,79.18223131875756
25,4.604151255519078,-232.470803110648,-83.48244171791762,69.95469934250913,-24.62407108330198,-26.91347626305751,247.05811400142852,79.00480383208965
26,4.533911196835551,-232.47717912771557,-83.38498811321324,69.91981333222668,-24.51976346144479,-26.47077546029179,247.0304502005975,78.83739615838778
27,4.453909603440546,-232.48800945583648,-83.29517629505578,69.8165509914514,-24.55128743550573,-26.046378303132663,247.0095130229674,78.67423407320231
28,4.3651745067756496,-232.5034837389359,-83.2135395885291,69.63558040601845,-24.719391402005495,-25.648881010748614,246.99566317808637,78.51024693106926
29,4.26877989203435,-232.5237418051933,-83.14066826923016,69.36888835524653,-25.023509971518017,-25.28689433178785,246.98923414734503,78.34120485454643
30,4.165852669105626,-232.54883369962815,-83.0771710949961,69.01000105716702,-25.46165028011413,-24.96885817951744,246.99048182820377,78.16382423708852
31,4.057578911794733,-232.57868169004033,-83.02363209178765,68.55415480977241,-26.03031270483746,-24.702845019688255,246.99953442568363,77.9758366249431
32,3.945208859327246,-232.61304713112517,-82.98056493354862,67.99840785971706,-26.724451681848095,-24.496357278580227,247.01634609248646,77.77601724528137
33,3.830060181294333,-232.65150481650065,-82.94836745690806,67.34168689643168,-27.537480472498284,-24.356124995905287,247.04065764504244,77.56417095790154
34,3.713518893721427,-232.69342695721141,-82.92727878197373,66.58476407635813,-28.461321765812166,-24.28791066803971,247.07196719196546,77.34107516007559
