time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,4.907585736641213,-240.98736415074794,-47.03335845764706,50.22026823248096,23.489339152234574,-3.9996914497161447,245.58215525414965,55.47735527208738
1,4.812249292286733,-241.2589586428888,-47.040548806424766,50.37028923398854,22.920417786299396,-4.160376090184805,245.84917479195093,55.43521367686566
2,4.71890816431475,-241.5250729956904,-47.044022993070406,50.50133916342018,22.335662704908557,-4.322393159103345,246.1101753621553,55.37239285777836
3,4.629375256198251,-241.78384695761528,-47.04333115465927,50.61232059193747,21.734150293646415,-4.48485257124645,246.3632702553368,55.287972194729456
4,4.545437057051193,-242.0335774069392,-47.03812350683308,50.70246466661914,21.115189118721542,-4.646842876145015,246.6067460131227,55.181393580266025
5,4.468815915870023,-242.27275353975196,-47.02816824341772,50.77135769398077,20.478406810292345,-4.807440452995475,246.8390998926693,55.052503877300374
6,4.40113146698721,-242.500084423678,-47.01336615224594,50.818961193523826,19.823826998020834,-4.965719342170611,247.05906915183616,54.90158816886045
7,4.34386220367914,-242.71451821230096,-46.99376125343742,50.84562416511941,19.151932598903915,-5.120761854684589,247.26565134764516,54.72939172727437
8,4.298308487574582,-242.91525286441475,-46.96954702609176,50.85208637227937,18.46371245810075,-5.271670137416177,247.45811543642512,54.53712894117587
9,4.265558485673169,-243.10173859371258,-46.941067960112434,50.839471650822745,17.760689219304183,-5.417578830516538,247.63600387519156,54.32647793076624
10,4.24645864109132,-243.2736726310979,-46.90881629910092,50.80927058313238,17.04492725716925,-5.557668854226658,247.7991263006174,54.09956019484804
11,4.241590230654111,-243.43098722705582,-46.873423992987206,50.763312227996785,16.319020431941947,-5.691182225650766,247.9475457295901,53.858905231531516
12,4.251253258328772,-243.5738319956754,-46.83565004814329,50.70372485760716,15.586060269860731,-5.817437645196323,248.08155842436625,53.60740053984511
13,4.275458395592928,-243.70255164694976,-46.79636362174701,50.63288580129958,14.849585936036355,-5.935846426927285,248.20166853397495,53.34822772362109
14,4.313927032629449,-243.8176600327883,-46.756523357494146,50.553360633742095,14.113518051012186,-6.045928204176739,248.30855852400717,53.084785686179494
15,4.366098917636358,-243.91981141061677,-46.71715362313972,50.46783224561496,13.382078960188462,-6.147325741539327,248.40305640870318,52.820602277995086
16,4.43114649060231,-244.0097699148392,-46.679318487640906,50.37902090402248,12.6597024197703,-6.2398181295132025,248.4861009124634,52.559236323799325
17,4.507994924960726,-244.08837834067882,-46.64409443650127,50.28959723588632,11.950935776783295,-6.323331624141941,248.55870582854106,52.30417269582863
18,4.595346992319613,-244.15652739493848,-46.61254294932917,50.20209107267906,11.260337652602937,-6.3979474211668235,248.62192491541654,52.058713965399804
19,4.691712012661442,-244.21512647349405,-46.585684135766684,50.11880016061827,10.592374020010848,-6.463905727131984,248.67681859196574,51.825873081960175
20,4.795438282855672,-244.26507679630834,-46.56447257947451,50.0417036782376,9.951315501428724,-6.521605611889863,248.72442345877627,51.60827234630454
21,4.904748522459248,-244.30724749238405,-46.549776317862396,49.972386066091524,9.341138724691705,-6.571600292525975,248.76572539776316,51.40805442866519
22,5.017778011634107,-244.3424550642453,-46.54235953788134,49.911976629511656,8.76543458682031,-6.614587708210154,248.80163677754172,51.2268110948084
23,5.132615090195699,-244.3714465307545,-46.5428692364718,49.86110960412355,8.227326216628027,-6.651396521223275,248.83297809866022,51.06553451407343
24,5.247343448283017,-244.3948864089137,-46.55182589384622,49.81990795107527,7.729399246834916,-6.6829680274022465,248.86046423219273,50.92459459820265
25,5.36008522471249,-244.41334757186016,-46.56961810829208,49.78799234857507,7.273646700041444,-6.710334826409737,248.88469525513102,50.803744017012235
26,5.469043497796656,-244.42730589358104,-46.59650097359156,49.76451501404714,6.8614303873771325,-6.73459739990354,248.9061517206562,50.702150685957264
27,5.572542481220126,-244.4371384397684,-46.632597639965766,49.74821638558095,6.493460244066339,-6.756899896658073,248.92519398339005,50.61845587024044
28,5.669063751078581,-244.44312486590314,-46.67790310128301,49.737501417833684,6.169792488235488,-6.778406388704053,248.94206502857298,50.55085470222605
29,5.757277146310445,-244.44545170035556,-46.7322890096804,49.73053129840653,5.88984689002882,-6.800278651991806,248.95689623195202,50.49719485989142
30,5.836065482699718,-244.4442192472159,-46.795508339279756,49.725325732015946,5.652442802554364,-6.8236561916182294,248.96971554829366,50.45508838221001
31,5.904542680146489,-244.4394508451659,-46.867198933674075,49.71987056746888,5.455852944413888,-6.849638846668221,248.98045767862257,50.42203111118927
32,5.9620651396188755,-244.4311041885377,-46.946885237011095,49.712225447153315,5.297873198517652,-6.879271933856146,248.98897579129584,50.39552404547399
33,6.008236245245958,-244.41908447393536,-47.033977794463475,49.70062626846274,5.175905887295978,-6.913533548775738,248.99505448166124,50.37319089616462
34,6.042903928217589,-244.40325937157974,-47.12777051881306,49.68357747526507,5.087053188972632,-6.953323346956439,248.99842396427863,50.352886272905984
35,6.0661514693946,-244.383476134667,-47.22743631593208,49.659929549684385,5.0282167332128305,-6.999451914331855,248.99877591745803,50.33278921824196
36,6.078282064299474,-244.35958124036915,-47.3320223297558,49.62893765093731,4.996199075269144,-7.052629790698759,248.9957816125802,50.31147736979268
37,6.079797957957037,-244.33144256118462,-47.44044655688661,49.59029824434515,4.9878027220053465,-7.113455396274974,248.98911267203616,50.287977968788915
38,6.071375104123959,-244.298973296699,-47.5514976366056,49.54416176419134,4.999922648175668,-7.182401518198774,248.9784640593545,50.2617932327629
39,6.053834365106119,-244.2621561081818,-47.66383917392217,49.491120712488545,5.0296287607805334,-7.2598005456721415,248.9635780497148,50.23289911062456
40,6.0281103444011706,-244.22106542160074,-47.77601922770116,49.43217394529898,5.07423548011748,-7.345829165823711,248.94426732783023,50.201717949851265
41,5.995219078495334,-244.1758858282064,-47.88648496533074,49.368669176965284,5.1313564228255455,-7.440493631085728,248.9204352113454,50.16906703931822
42,5.956225912835036,-244.12692483502084,-47.99360217703038,49.302226937232795,5.198943017810009,-7.5436169181165225,248.8920912613496,50.13608632529916
43,5.912214797658807,-244.0746187370939,-48.09567932392352,49.23465026385911,5.2753066933679875,-7.6548291060984095,248.85936104628672,50.1041497413104
44,5.864259951818758,-244.01953099487454,-48.19099589818722,49.16782515735015,5.359124984401397,-7.7735621422097125,248.8224894376031,50.07476539836522
45,5.813400515645304,-243.9623431652307,-48.277834919105764,49.10361719589919,5.44943250568662,-7.899049903145744,248.78183746762792,50.04947029038252
46,5.760618568828056,-243.9038391019314,-48.354519210655205,49.043769746745376,5.545598257905757,-8.030334171282188,248.7378733939638,50.02972523251873
47,5.706820703071889,-243.84488371484795,-48.41945067091685,48.98980897281116,5.647291222661709,-8.166276843011493,248.69115908885482,50.016815533718365
48,5.652823167810599,-243.78639795323863,-48.47115123621739,48.942960365976326,5.754436656585032,-8.30557835304412,248.64233313823655,50.01176245044838
49,5.599340479602417,-243.72933180060238,-48.508303899159166,48.904080916296614,5.867165841146642,-8.446801929578065,248.59209208279898,50.0152498421186
50,5.5469773292382705,-243.67463696221006,-48.52979202525108,48.87361033957186,5.985762190341054,-8.588402952375752,248.54117110113398,50.02756973625337
51,5.496223595740526,-243.62324067412132,-48.53473522314216,48.851544062714034,6.110606521080857,-8.72876245703674,248.4903251843161,50.048589750502295
52,5.447452237801834,-243.57602173179114,-48.52252004714316,48.83742985330001,6.242123990025637,-8.86622375411576,248.44031152726726,50.077744468451094
53,5.4009197983200465,-243.53378946352169,-48.492823898831126,48.83038899565914,6.380734783281219,-8.99913117814287,248.3918735124004,50.11405185386658
54,5.356769283550549,-243.49726602584556,-48.44563083539468,48.82916172839991,6.5268101921257085,-9.125870079762723,248.34572638949354,50.15615457968727
55,5.315035290952847,-243.4670721688839,-48.381238646589914,48.83217531593654,6.680635257488514,-9.244907264257744,248.30254466602446,50.20238478523379
56,5.275651418609518,-243.44371651267187,-48.30025732414148,48.83763173100158,6.842378727589186,-9.354831128893458,248.26295127385373,50.25084935265093
57,5.2384600991412,-243.42758826784814,-48.20359961893582,48.843610594491956,7.01207065605417,-9.45439073944566,248.22750859056302,50.299531424852646
58,5.203224952554619,-243.41895314730803,-48.092464592261706,48.84818187780187,7.189587591268594,-9.542532978434794,248.19671125525835,50.34640269053888
