time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,5.025182110962658,-244.43974950780333,-75.41432046697922,-301.19828970602254,22.415432955965084,-44.35279323394953,255.8892346566989,302.56241046196425
1,6.167199930547639,-244.07707160671046,-76.26570422156223,-300.49642276691674,17.93414444695421,-42.6430413734321,255.93335696576042,298.75822943670147
2,7.285772208453105,-243.77425024350487,-77.08766408965084,-299.4951008716818,13.409218578696082,-41.00795817411005,256.02205913023863,294.396170557646
3,8.364198843146811,-243.53421668379988,-77.87330619782128,-298.0673914893782,8.936762321758051,-39.46518695056962,256.1539429091914,289.4161887486112
4,9.386871748276198,-243.358943409805,-78.6161161584603,-296.0850600746614,4.6107278238439005,-38.0309904175617,256.3269464313583,283.77209367103706
5,10.339676139694552,-243.24938659671488,-79.31004359422363,-293.421215481285,0.5206650674026634,-36.71976433850953,256.5383660245667,277.43416618696904
6,11.21035089493516,-243.2054325115915,-79.94959450501491,-289.9529628399298,-3.250311048273814,-35.543572633246136,256.78487963606324,270.39141331108584
7,11.988797363380197,-243.2258487009664,-80.52993361329854,-285.5640170271974,-6.627273782141917,-34.511723086660034,257.0625718636699,262.65338302011537
8,12.66732638168736,-243.3082440529707,-81.04699565420478,-280.1472392422036,-9.544904214227886,-33.63040288795952,257.3669627652506,254.2514760063486
9,13.24083417023202,-243.4490456709372,-81.4975996983101,-273.60706109042667,-11.94853837501089,-32.90238932011445,257.69304492744806,245.2397011007324
10,13.706899787391992,-243.64350355405196,-81.87955575099174,-265.8617517576849,-13.794818775305925,-32.32684361289094,258.03533491831416,235.69482155849158
11,14.065799737539564,-243.8857345964249,-82.19175026768734,-256.8454678851743,-15.05194479627846,-31.899187928745697,258.3879452190015,225.71583447195016
12,14.320438759260378,-244.16881435479903,-82.43419824423913,-246.5100124942021,-15.699536374155766,-31.61105983078058,258.7446805215385,215.42272530899268
13,14.476199406699351,-244.4849190333932,-82.60805399113057,-234.8262296368718,-15.72814826187262,-31.450337387251697,259.09915848465215,204.95445465827967
14,14.540716594793913,-244.8255133300542,-82.71557881548433,-221.7849806924778,-15.138495884379408,-31.401231334457417,259.4449510813546,194.4661692623151
15,14.523586847895507,-245.18157449482877,-82.7600691064719,-207.39768257935248,-13.940473786175746,-31.444446593302153,259.7757398366151,184.12567945236574
16,14.436025381122393,-245.54384029295636,-82.74575108883711,-191.69642628793906,-12.152058407613909,-31.557421062287553,260.085476984525,174.10929797790425
17,14.290486538928311,-245.90306806183918,-82.67764905121236,-174.73372367865156,-9.798185254443366,-31.714652582113363,260.36854445142757,164.59717822746057
