time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,3.496451101010559,-253.49446884335276,-59.56770735299457,-55.50071841828995,-217.34028024057406,5.5349572949885735,260.39417825194585,224.67199568332265
1,4.168506589412289,-252.9805275878985,-59.238809334698026,-54.76637400951521,-215.3210335163924,6.782308470821055,259.8387961016494,221.7836591258115
2,4.83658732557823,-252.4851366372835,-58.91501668136694,-54.02900558661321,-213.27412512865098,8.114950283040736,259.3023478926041,218.77555801619985
3,5.497573093353314,-252.0138430240521,-58.60146136423363,-53.3041183183191,-211.17195320535018,9.536577359602814,258.7913988327845,215.6398468234038
4,6.148684224177622,-251.57175730202758,-58.30349977215605,-52.607256278364794,-208.98208847045439,11.050157553559123,258.3121785769315,212.36833615658344
5,6.78751073238664,-251.16340843782663,-58.02664382358454,-51.95372429197433,-206.66768582713328,12.65765350330058,257.8704254295098,208.95291749100392
6,7.412028952144553,-250.7926056413297,-57.77647947045791,-51.35835021915505,-204.18804683557113,14.359717479540162,257.4712329213294,205.3860508788345
7,8.020605416441438,-250.4623110088341,-57.55857304053463,-50.8352974626058,-201.49933214861002,16.15536489498393,257.11890254309213,201.66130660205036
8,8.61198762445072,-250.17452660395955,-57.37836751449018,-50.39793477463971,-198.55542042042137,18.041633632502077,256.81680663418047,197.77395005146
9,9.185281225826296,-249.9301991445584,-57.24107203862338,-50.05876732451806,-195.30890723707319,20.013238167725426,256.56726531948874,193.72155737155705
10,9.739913252910833,-249.72914488515994,-57.15154838904947,-49.82942964615806,-191.7122341230224,22.06222910041151,256.3714409580075,189.50464751637466
11,10.27558137196783,-249.56999662782258,-57.11419803021732,-49.72073763948307,-187.71893367201312,24.177670007493727,256.22925293606914,185.12731434231353
12,10.792189627832775,-249.45017408085235,-57.132853198911164,-49.742793359001844,-183.28497244447388,26.345344379637176,256.1393149193105,180.59784032138458
13,11.289771792702433,-249.36587806937013,-57.21067517863412,-49.90513312320783,-178.37016861272255,28.547505682909733,256.0988959497958,175.92927154066268
14,11.768404217852861,-249.31210848458974,-57.35006261708642,-50.21690686704678,-172.93965657370322,30.76268321386679,256.1039061407922,171.1399320349112
15,12.228111038381373,-249.28270543348629,-57.55257241783421,-50.68707494653785,-166.9653660674965,32.965555404403126,256.1489072820776,166.25385437259547
16,12.6687656850771,-249.27041284119682,-57.81885538830401,-51.324607955487274,-160.42747899724904,35.12690065798711,256.2271484435006,161.30110301353312
17,13.089993819833245,-249.26696369760515,-58.14860840584943,-52.13867556911749,-153.31582348943218,37.21363375720667,256.33062657428184,156.31796755718108
18,13.491083706136537,-249.26318610713312,-58.540544378373674,-53.138811964493755,-145.63116215292823,39.18893350587274,256.45017200751477,151.34700489729042
19,13.870910210897442,-249.24912923650425,-58.99238070976796,-54.33504794084137,-137.38633038891592,41.0124647149415,256.5755586075767,146.43691277244594
20,14.227877993323284,-249.21420825318032,-59.50084623891928,-55.738003394883876,-128.6071813297566,42.6406950583206,256.69563810639147,141.6422224656004
21,14.559888318135737,-249.14736758828963,-60.061705682175315,-57.35893808335658,-119.3332967296774,44.027304853586976,256.7984981485127,137.0228054463204
22,14.864332690771453,-249.0372624323646,-60.66979965887814,-59.20976320478739,-109.61842775114214,45.12368560273779,256.8716438472024,132.64319716271746
23,15.138115171240978,-248.87245915908943,-61.31909770478784,-61.30302068094209,-99.53063562635906,45.87952125891094,256.90220318935906,128.57175020308298
24,15.377703680936435,-248.6416560439681,-62.002761484603894,-63.651840526131046,-89.15210904391594,46.24344469554803,256.87715714216125,124.8796377518046
