time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,-5.6932231096616395,-256.00811592098694,-36.120839156371844,29.78830091279858,72.65977672141402,-2.6609977108277985,258.60329333933265,76.65413015133132
1,-5.734928035218527,-255.82508816243953,-35.80337349853776,27.339963191791306,72.92872777381073,-2.4514103984346574,258.3814575004226,76.47920202484133
2,-5.790364713946888,-255.63846259543885,-35.48798462085189,24.806820434419166,73.20098245242137,-2.2475794991596567,258.1566988036799,76.33855459578345
3,-5.858918741158518,-255.45010789944246,-35.17814711511906,22.19643096492505,73.4762896236572,-2.052029092229646,257.9313133831079,76.23896425199341
4,-5.9398243832623265,-255.26192078089142,-34.87706599216171,19.517133404116617,73.75351820859674,-1.867371854169748,257.7075862027732,76.18594284500094
5,-6.032168141983792,-255.07579116758328,-34.58759050617183,16.778095224930432,74.03055637860543,-1.6962687385327775,257.4877452769405,76.18347531008273
6,-6.134893565756964,-254.89356822523814,-34.3121419436526,13.989358538535848,74.30425137939876,-1.5413864319184232,257.2739185407865,76.23379990366858
7,-6.246807580414445,-254.7170280922977,-34.0526579870957,11.161879612355637,74.57039561998434,-1.4053531524723657,257.0680946098854,76.33724100982266
8,-6.366588286736678,-254.5478439264153,-33.810555320859436,8.307559258445915,74.82376262030849,-1.2907130398388917,256.87208823791957,76.49210277167452
9,-6.492793957704094,-254.38755851256363,-33.586711251855405,5.4392613314176765,75.05819412874055,-1.1998791097191566,256.6875108207217,76.69462958400523
10,-6.623872967011195,-254.2375595101856,-33.38146437590261,2.570816015107115,75.26673731567972,-1.1350846028079442,256.515746027253,76.93903687737416
11,-6.7581745479238,-254.09905746180831,-33.194633742336734,-0.2829965674253867,75.44182856120155,-1.0983326105244697,256.3579306113215,77.21761283642583
12,-6.893960511938491,-253.97306683933533,-33.02555546589459,-3.1064883023058996,75.57551810126787,-1.091344105021784,256.2149405502168,77.52088892033785
13,-7.029418266603616,-253.8603905104573,-32.8731351845429,-5.883137672259865,75.65972776256912,-1.1155049030585273,256.087382695258,77.83787443386744
14,-7.162675643294211,-253.76160795943068,-32.73591415355713,-8.595704572834686,75.68653228118241,-1.1718126029805473,255.9755919964836,78.15634803780607
15,-7.291818204011234,-253.67706741905283,-32.612146222546116,-11.226392487120597,75.64845337333082,-1.2608250760653632,255.87963412048936,78.46319709017817
16,-7.414909821732656,-253.60688192569214,-32.499882581842655,-13.757063654401378,75.53875492629494,-1.3826125757874208,255.7993130918571,78.7447941719993
17,-7.530017296515825,-253.55092935368944,-32.39706102869876,-16.169510413617274,75.35172748141784,-1.5367158689250873,255.7341836128014,78.98739912795429
18,-7.635239452228005,-253.508856693581,-32.301596599663576,-18.445782634195805,75.08295059590168,-1.7221129479940145,255.6835679250351,79.1775744294646
19,-7.728740608067069,-253.4800889902219,-32.21147070011975,-20.568567254638417,74.72952261685678,-1.9371968696093933,255.64657724976712,79.3026015528944
20,-7.80878774915655,-253.46384324946686,-32.12481616459541,-22.52161166965125,74.29024869742729,-2.1797671188881096,255.62213775868832,79.35088617530666
