time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,-8.219417955577427,-248.01577912265412,-15.699515161442017,56.10595558477875,7.017787328101362,-7.313748210336392,248.65159425405676,57.02373606220763
1,-8.345235006754441,-248.01253935486963,-15.455827295473398,56.01602712931188,7.273550631794769,-7.564027741014975,248.6404701080008,57.01117553360108
2,-8.458953333225097,-248.00748112999193,-15.22674890417236,55.92601006639808,7.525931393477028,-7.8000735913023735,248.62788646502165,56.99564136307118
3,-8.5595736636436,-248.0021451388757,-15.013192021338051,55.83113556501388,7.771829806915157,-8.01921872030861,248.6153938834864,56.971661007101844
4,-8.646218754240385,-247.99798684719872,-14.815936024328877,55.726963761958906,8.008339846088262,-8.219035116195904,248.60445483891115,56.934151992552145
5,-8.718146356236067,-247.99632129396403,-14.635624777799064,55.609582959664635,8.232829163296996,-8.397398322262395,248.5963888940329,56.87863706712655
6,-8.774763318700229,-247.9982754690038,-14.472762409276855,55.47576781351518,8.443006868341202,-8.55254429902488,248.59232539365087,56.8014163551068
7,-8.81564071085807,-248.00475058491386,-14.327707285965534,55.32308978560121,8.6369768043596,-8.683116935908174,248.59316596797024,56.699689360496954
8,-8.840529515675469,-248.01639575799086,-14.200664062112102,55.14997829667589,8.813274916066502,-8.788205286206244,248.59955833707033,56.57162494613649
9,-8.849376146374725,-248.03359364577062,-14.091674042836075,54.955735585752144,8.970890284954722,-8.867370204175204,248.6118819566131,56.416382118554154
10,-8.842336739731081,-248.05645768548294,-14.000604526013221,54.74051176623899,9.10927034759454,-8.920660430789955,248.63024515632648,56.23408803816512
11,-8.81978891840291,-248.08483986017472,-13.927138242317428,54.50524872446546,9.228311611529456,-8.948618318353388,248.65449272183236,56.02578191900711
12,-8.782339633464117,-248.11834747387218,-13.870764416856845,54.251602349732934,9.328337728661747,-8.952275394169337,248.6842224437691,55.79333438593413
13,-8.730827861105345,-248.1563672772853,-13.830773143578345,53.98185228422394,9.410067064697493,-8.933137931889071,248.71880903177183,55.53935159751244
14,-8.66632123849418,-248.19809531670091,-13.806254627255084,53.69880720283945,9.47457197819352,-8.893162657559243,248.75743382343865,55.26707229550751
15,-8.590106103422302,-248.24257089488427,-13.796104549515597,53.405711884885584,9.523231939414194,-8.834722666368018,248.79911872940892,54.9802642141738
16,-8.5036708708666,-248.28871304983522,-13.799036531166088,53.10616033727187,9.55768240077215,-8.760563612853579,248.8427628714378,54.68312429365218
17,-8.408683208311974,-248.33535814864155,-13.813602360408577,52.80401726981821,9.579761038315338,-8.673750354223431,248.88718056173064,54.38018520679203
18,-8.306961907949342,-248.38129759490087,-13.838220128060094,52.503348540382774,9.591452698974386,-8.577604512039581,248.93113965810687,54.07622907402971
19,-8.20044454746213,-248.42531506690776,-13.871209574648098,52.208359909581674,9.59483414346721,-8.475633806549975,248.97339970903226,53.77620802427827
20,-8.091151959338537,-248.4662229274789,-13.910833039454324,51.923342597754385,9.592019445712875,-8.371454421994141,249.01274947331714,53.48517046514129
21,-7.981150306524372,-248.50289740703306,-13.955339763008629,51.65262368316609,9.585106667086588,-8.268708055515521,249.04804331524923,53.20819150762507
22,-7.872511373296836,-248.5343119067248,-14.003011071217337,51.4005192695764,9.57612618939437,-8.17097569473768,249.07823569825615,52.95030590618076
