time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,-15.106677878149272,-221.99175064344016,-130.07927140079715,-10.058214789669567,71.23376454601629,-4.948537108536758,257.7329367542845,72.10051419315872
1,-14.852046179285933,-221.4868351632296,-129.98862523464075,-10.501494046425561,71.57769841971178,-4.745077968476677,257.2375195427669,72.50664755040386
2,-14.590544853246278,-220.993833733004,-129.90284248550884,-10.90416906573392,71.91347874159531,-4.544259706364885,256.7543424314065,72.89950089636369
3,-14.326307322289177,-220.51842533581075,-129.82268571035763,-11.261239545837373,72.23868503084643,-4.346550056641626,256.288945465824,73.27604689300415
4,-14.063448888109832,-220.06586540758394,-129.74868337766074,-11.568165339288049,72.55103025981239,-4.152377449162543,255.84639389170863,73.63344866286054
5,-13.805976327551535,-219.64084975002413,-129.68110191924683,-11.820963386274634,72.84840349020286,-3.9621302378084127,255.4311418123414,73.9691126505651
6,-13.557703705345647,-219.24740116770423,-129.61992592134948,-12.016309987212866,73.12891287416197,-3.776155282211501,255.04691956070363,74.28074268142569
7,-13.322176844424519,-218.8887826764277,-129.56484769536172,-12.151646676020004,73.39092833988792,-3.5947557313021963,254.69664884122912,74.56639439970255
8,-13.102608238476275,-218.56743940209702,-129.51526711659577,-12.225286557710318,73.63312310005712,-3.4181879221283555,254.3823880058417,74.8245288918202
9,-12.90182342947618,-218.2849697010902,-129.47030219990063,-12.236516560157344,73.85451290362036,-3.2466573907160043,254.1053082182033,75.05406387786556
10,-12.72221925914946,-218.04212467434309,-129.42881050089912,-12.185689806280266,74.05449171412855,-3.0803140522895096,253.86569987403567,75.25442042739046
11,-12.565734030160504,-217.83883416698558,-129.38942115933517,-12.074301463458022,74.23286229898834,-2.9192466045051177,253.66300756582166,75.42556281238389
12,-12.433829383157489,-217.67425651651263,-129.35057717720022,-11.905041178523183,74.38986012162846,-2.7634761568068202,253.4958910491545,75.56802895500405
13,-12.327483458467494,-217.5468486692303,-129.31058719863162,-11.681815636814429,74.52616897814086,-2.6129490736083385,253.36230894503296,75.68294901771614
14,-12.247194606909181,-217.45445279335146,-129.26768555475664,-11.409735791789823,74.6429269914946,-2.4675291251210907,253.25962122650128,75.77204999144824
15,-12.192994584379061,-217.39439520421473,-129.22009875700036,-11.095064715404803,74.74172180723473,-2.326989291816877,253.18470596579084,75.83764457422406
16,-12.164469866726566,-217.36359329630739,-129.16611614335596,-10.745123688588059,74.82457407074025,-2.1910039000051755,253.13408546377838,75.88260312052533
17,-12.160789514689936,-217.35866618132692,-129.1041620807266,-10.368156033468464,74.89390850641892,-2.059142051235674,253.10405673201868,75.91030796411135
18,-12.180737977573104,-217.3760448101446,-129.03286697435212,-9.973150255397288,74.95251220913009,-1.9308634511162703,253.09082129375548,75.92459000799384
19,-12.222751355430292,-217.41207757521715,-128.9511343136669,-9.56962627005212,75.00348014399884,-1.805517733032115,253.09060946060998,75.92964816972318
