time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,15.881938123288803,-202.89033521649188,115.76948592024759,-26.967257265493817,5.201714130686588,-5.649421887042812,234.13684638543276,28.008737940047684
1,15.652146555921473,-202.73879212873018,115.54971778696131,-27.164655128958987,6.13072402361933,-5.519373092770434,233.88370939701718,28.470845262492933
2,15.430842422706368,-202.59550948799372,115.34907383608882,-27.352804861819372,7.056695957806729,-5.409371996746012,233.64760759680436,28.928165278276335
3,15.220239840665633,-202.46301233370096,115.16851739904891,-27.531356527202462,7.972939909494633,-5.324639650934826,233.43134760310426,29.379414520635304
4,15.022379122002533,-202.34358612027816,115.00867939908271,-27.699636086135857,8.872698600033905,-5.2699612045723665,233.23735455997343,29.822894612982605
5,14.839080753724515,-202.23920675501242,114.86983318251885,-27.856612260991458,9.749233896921977,-5.249537723895678,233.0675960093679,30.256455428369843
6,14.671905047471784,-202.15147935238718,114.75187801030428,-28.000900406367624,10.595913755418504,-5.266852835625496,232.92351793561446,30.677495722118977
7,14.522118601571929,-202.08158786794564,114.65433206942897,-28.13080707129438,11.406298807906445,-5.324559046797089,232.80599535812337,31.08300539164516
8,14.39066827955589,-202.03025752631115,114.57633533464275,-28.244416083873407,12.174228090159007,-5.424388008006902,232.71529934590768,31.469650868292334
9,14.278163003272185,-201.99773160553727,114.51666222966107,-28.339714045675862,12.893903589169307,-5.567088097442984,232.65108180866721,31.83390231682003
10,14.184863328403534,-201.98376356695397,114.47374380792928,-28.414750347945017,13.559973286470804,-5.752391560052348,232.61237878775574,32.17219854472282
11,14.110678596030734,-201.98762476814593,114.44569903101001,-28.467824444110214,14.16761218662825,-5.9790121677643455,232.597632236351,32.4811430386285
12,14.055171477692507,-202.00812723497998,114.4303745869507,-28.497691263124818,14.712600524300468,-6.244673089799522,232.6047295504658,32.757722501628216
13,14.017569874026025,-202.0436603399215,114.42539252094912,-28.503774345813117,15.191398005969553,-6.546163443398477,232.6310594900019,32.99953771653112
14,13.996786254853978,-202.0922397652862,114.428204741539,-28.486375520152343,15.601212606175254,-6.87942087359111,232.67358262474062,33.20503551465502
15,13.99144452551785,-202.1515667899922,114.43615324130053,-28.446869716688795,15.940062096711642,-7.2396365251537755,232.72891403223207,33.373730101198696
16,13.999914266286641,-202.21909572216836,114.4465346829825,-28.387873861752947,16.20682614348121,-7.621377968127208,232.79341567934912,33.506401982602384
