time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,-8.942569570553083,-231.9216180623955,-115.99148466071247,-22.3405969006683,66.61933683846209,-3.3302513000157754,259.46454534960094,70.40270129069066
1,-9.064214772770077,-231.74620790320242,-115.82569507449593,-21.225199972762738,66.5364541556969,-3.0893515761824215,259.2396875746823,70.04384064662582
2,-9.186522868502225,-231.57546335564058,-115.65662407887498,-20.13486060972658,66.46784679196523,-2.840876582912789,259.01766558663815,69.70469928412459
3,-9.308209918673594,-231.41117131544078,-115.4859375069963,-19.081359209068165,66.41562536997071,-2.5870702797117944,258.8007559053057,69.39017723372743
4,-9.42802988669117,-231.25503827168473,-115.31535276144353,-18.07608014123898,66.38168769106449,-2.330123009904178,258.59118553204536,69.1048513101366
5,-9.54480375854115,-231.10865703080432,-115.14661117571295,-17.12978479161662,66.3676605869746,-2.0721249909727875,258.3910912364665,68.85286241720203
6,-9.657444306696334,-230.97347449697983,-114.98144998121738,-16.25239123704689,66.3748444737832,-1.8150282483430937,258.20247947887975,68.63780835177576
7,-9.764975283824214,-230.8507615701157,-114.82157457805377,-15.452766082248212,66.40416215337629,-1.5606186787600207,258.0271881804057,68.4626450873401
8,-9.866544274137764,-230.7415863715689,-114.66863160435213,-14.738534064549365,66.45611346384946,-1.3104994109628343,257.86685161384327,68.32959950492032
9,-9.961429021306463,-230.6467919641382,-114.5241830878886,-14.115910775257074,66.53073742816666,-1.0660859488827643,257.7228695793248,68.24009642437818
10,-10.049037686212525,-230.56697952325447,-114.38968187592262,-13.589563278683325,66.6275835671698,-0.8286128079099928,257.5963818271676,68.19470257749252
11,-10.12890403343513,-230.50249761569418,-114.26644858765854,-13.16250257878742,66.74569398531591,-0.5991505620222493,257.4882484630182,68.19308983610946
12,-10.200678896924318,-230.4534379131678,-114.15565044068828,-12.836010848111895,66.8835976586518,-0.3786314572330877,257.3990368344996,68.23401953850355
13,-10.264119408862562,-230.41963734963252,-114.05828237088262,-12.609605198632458,67.0393180549944,-0.1678810658085138,257.3290151449141,68.31534916795776
14,-10.319077424810226,-230.40068647647513,-113.97515085985881,-12.481038667020975,67.21039484823238,0.03234706116937265,257.2781528023405,68.43406200355102
15,-10.365488400224164,-230.39594360697419,-113.90686083943962,-12.446338104813526,67.39392009873825,0.2213370409228457,257.24612733465096,68.58631974599137
16,-10.403361739042529,-230.4045542193401,-113.8538060141606,-12.49987784049835,67.58658885869939,0.3983798308435029,257.2323375642217,68.76753752448602
17,-10.432773409166737,-230.42547495632914,-113.81616298917977,-12.63448728148159,67.78476370054531,0.5627487507925648,257.23592262440087,68.97248008332062
18,-10.45386144672111,-230.45750146347146,-113.79388972721368,-12.841589965931409,67.98455215441807,0.713683530359645,257.25578636211236,69.19537730885635
19,-10.466824812911293,-230.49929930830476,-113.78672896846295,-13.111370872848365,68.18189549286802,0.8503842510687094,257.2906267115243,69.43005658792339
20,-10.471925735981165,-230.54943726171183,-113.7942171010393,-13.432968032465276,68.37266673494184,0.972015673720207,257.33896958604265,69.67008879766753
21,-10.469495010385604,-230.6064221624783,-113.81569843533045,-13.794683719781888,68.55277517913346,1.0777215614304778,257.3992065363145,69.90894404493505
22,-10.459938925895278,-230.66873439394047,-113.85034409967382,-14.184209880552482,68.71827426478943,1.16664783758081,257.4696349145694,70.14015266653492
23,-10.44374600258776,-230.73486280443396,-113.89717421372444,-14.588862030308665,68.8654691937569,1.2379728632260705,257.54849885810376,70.35746657484074
24,-10.421491747578889,-230.803337834951,-113.95508181355763,-14.995815743285439,68.9910205958628,1.2909428082997136,257.634029270979,70.55501587654581
25,-10.393840077114968,-230.87276167833593,-114.02285712004137,-15.392340040166257,69.09204057951939,1.3249099575930239,257.72448110577295,70.72745580386419
26,-10.36154059805157,-230.94183440448026,-114.09921100136643,-15.766022478091156,69.16617769387456,1.3393717510345702,257.81816647927565,70.87009930238062
27,-10.325421472540526,-231.00937511442564,-114.18279679780827,-16.10498146414044,69.21168761732308,1.3340083692289206,257.9134824290675,70.97903108090014
28,-10.286378040837073,-231.0743373645183,-114.27223003296285,-16.39806211525674,69.22748683983855,1.3087167434640519,258.0089324497491,71.05119957671089
29,-10.245357702954095,-231.1358183455788,-114.36610591538187,-16.635012722564298,69.21318726931864,1.2636390265923947,258.1031413432563,71.08448413599282
30,-10.203341766567771,-231.19306160859892,-114.46301487859205,-16.806639469326196,69.16911051304048,1.1991838440500506,258.1948633486302,71.07773568516464
31,-10.161325100217963,-231.24545353949617,-114.56155662636512,-16.904937532766724,69.09628145130112,1.1160390351696365,258.28298398297653,71.03079017055093
32,-10.120294485586108,-231.29251433718568,-114.66035319157157,-16.923197142087073,68.99640154957844,1.0151750070816117,258.3665165370764,70.9444550046679
33,-10.081206523543134,-231.33388483842802,-114.75806140876749,-16.856083613994315,68.87180312089691,0.8978381891770003,258.44459464512545,70.82046965970163
34,-10.044965861738598,-231.36931094180764,-114.85338502999564,-16.699690893609915,68.72538642862611,0.7655344187094224,258.51646263302445,70.66144238239984
35,-10.012404441516075,-231.39862745608048,-114.94508657370797,-16.45156875372413,68.56054207810212,0.6200024719869489,258.58146534791626,70.47076575198115
36,-9.98426240705659,-231.42174293548982,-115.0319989160925,-16.110724535976296,68.38106157259494,0.46317840498110496,258.63903889653454,70.25251444804287
37,-9.961171235002753,-231.43862660106487,-115.11303655392992,-15.6776010175077,68.19103921729408,0.29715185726246696,258.6887032644089,70.01132911297815
38,-9.943639530299064,-231.44929799065136,-115.18720636868558,-15.154032466794627,67.99476874924346,0.12411595946879724,258.7300573294096,69.75229053759158
39,-9.932041848178272,-231.45381968536043,-115.25361770723084,-14.543181083363582,67.79663814360214,-0.05368708105404571,258.7627765073243,69.48078852806259
40,-9.92661087830192,-231.45229330060454,-115.31149173191807,-13.84945578227439,67.60102597761636,-0.23402231684725402,258.7866131821705,69.2023897045845
41,-9.927433361696298,-231.4448587625339,-115.36017016319435,-13.078414771395279,67.41220248742007,-0.4147177786922016,258.8013999989152,68.92270812315049
42,-9.934450161055274,-231.43169664716376,-115.39912356597954,-12.236652743638771,67.23423800947339,-0.5937171302573594,258.8070558908597,68.64728201976638
43,-9.947460847331612,-231.41303309802743,-115.42795916213181,-11.331673003018777,67.07092091179484,-0.769127111780985,258.8035944022403,68.38145925160543
44,-9.966132883232229,-231.38914661258224,-115.44642786813405,-10.371744717150154,66.92568650992806,-0.9392580243927362,258.7911335296943,68.13029331937025
45,-9.990015052978258,-231.36037578238262,-115.45443000290004,-9.365745902327742,66.80155792788209,-1.102655923589478,258.76990599614874,67.89845132715716
46,-10.018554428932616,-231.32712689082936,-115.45201897430469,-8.3229936812717,66.70109941435857,-1.2581256156190779,258.74026863661555,67.69013487349623
47,-10.05111597878629,-231.2898801804514,-115.43940219870316,-7.253064615177099,66.62638220546646,-1.4047440045023283,258.7027094621161,67.50901457627785
48,-10.087003811528234,-231.2491936408614,-115.41693846557745,-6.165609206352292,66.57896261986468,-1.541863801432559,258.6578509786351,67.35817864063897
49,-10.125482965298522,-231.20570332142952,-115.38513098052184,-5.07016567855063,66.55987175403506,-1.6691080303162242,258.60644847874346,67.24009560203663
50,-10.165800622894809,-231.16011945425035,-115.34461559043083,-3.9759786326253206,66.56961599963934,-1.7863561122886382,258.54938239520357,67.1565911748721
51,-10.207205779157059,-231.11321814054023,-115.29614433063577,-2.891828092289199,66.60818762803487,-1.8937225678395273,258.4876445153025,67.10883901698188
52,-10.248966640659326,-231.06582893929183,-115.24056522213982,-1.8258739302955995,66.67508479680166,-1.9915294808444066,258.42231874359766,67.09736513524768
53,-10.290385316920164,-231.01881914868628,-115.17879973374225,-0.7855199099277757,66.76934044108177,-2.080273785260923,258.35455773510216,67.12206555575756
54,-10.330809610024085,-230.97307568754658,-115.11181926026613,0.22269922896632627,66.88955955646182,-2.160590255977937,258.28555680703624,67.18223672768825
55,-10.369641906574225,-230.92948533418587,-115.04062154714423,1.193204984211524,67.03396431845286,-2.2332110097056166,258.21652622194085,67.27661789912875
56,-10.406345314765295,-230.88891389020327,-114.96620760156084,2.1214347349906455,67.20044629406637,-2.298922474098331,258.14866259488804,67.40344438311827
57,-10.440447298153796,-230.85218474089805,-114.88955950606123,3.0038728364500416,67.38662469695143,-2.3585211021091768,258.0831200388312,67.56051023909708
58,-10.471541170617252,-230.82005727270368,-114.81161964393631,3.8380532089889248,67.58990928005662,-2.412769427758338,258.0209816970165,67.74523848566942
59,-10.499285897816035,-230.79320566292023,-114.73327191843907,4.6225345070029915,67.80756614138161,-2.4623542524109605,257.96323239637564,67.95475661876542
60,-10.523404613137473,-230.7721987078332,-114.65532541428276,5.3568498446012605,68.0367845221281,-2.507848788993864,257.9107332316128,68.18597500761764
61,-10.543682089792847,-230.75748158885082,-114.5785006637487,6.041433696473446,68.2747426274848,-2.5496805129752307,257.8641989670171,68.435665697279
62,-10.559961241672568,-230.74936065987325,-114.50341843736787,6.677528976376333,68.51867055519921,-2.588106315172198,257.8241791942312,68.7005392150657
63,-10.572138716888293,-230.74799230003526,-114.43059089993463,7.267077471431955,68.76590852645658,-2.6231963258091695,257.79104411434315,68.97731710911914
64,-10.580159836311516,-230.7533765797038,-114.36041506233671,7.812596834422528,69.01395878482617,-2.6548274509383,257.7649755957538,69.26279814675921
65,-10.584013386755867,-230.7653560922799,-114.29316867674108,8.31704726964854,69.26052980004876,-2.6826872063023632,257.74596391331465,69.55391640651752
66,-10.583726947268453,-230.78361999150522,-114.22900895163842,8.78369096168381,69.50357178046441,-2.706287864568376,257.7338104032524,69.84778991022384
67,-10.579363438170523,-230.80771306172846,-114.16797450755601,9.215947266713542,69.74130290662087,-2.724990318622832,257.72813609808725,70.14175891248337
68,-10.5710194199069,-230.8370494211253,-114.10999073960528,9.617246770715763,69.97222609716268,-2.738036519532523,257.7283960815409,70.43341344878773
69,-10.558825320735473,-230.87093014946691,-114.05487833232213,9.990887524073143,70.1951364789806,-2.7445889670530237,257.7338988255251,70.72061021330691
70,-10.542947285987347,-230.90856382280955,-114.00236437432653,10.33989704064886,70.40912002564912,-2.7437755163425717,257.74382934168614,71.00147925420308
71,-10.523589889316776,-230.94908877394377,-113.95209551477528,10.666903940285248,70.61354401355041,-2.7347376465794553,257.7572748124806,71.27442128932552
72,-10.500998773857113,-230.9915959630282,-113.90365278920962,10.974023375813431,70.80804002623368,-2.716680258771381,257.77325150206536,71.5380966521255
73,-10.475462510333113,-231.0351515858244,-113.85656786646999,11.262760567699429,70.99248028657742,-2.6889210365887513,257.79073203183395,71.79140703903181
74,-10.447313381451675,-231.07881879521435,-113.81034037831007,11.53393676749167,71.1669482091966,-2.650937463948855,257.80867230846656,72.03347142561981
75,-10.416927097424692,-231.1216780096033,-113.76445577373805,11.787641659816876,71.33170427520882,-2.602409790612554,257.8260373965369,72.26359776543525
76,-10.384721474698816,-231.1628452728088,-113.71840302430579,12.023215527393674,71.48714857977342,-2.5432585726417156,257.8418255688385,72.48125231563533
77,-10.351153971530957,-231.2014882462716,-113.67169164860448,12.239263475126949,71.63378160072884,-2.4736758314532863,257.855089927096,72.68602856131515
78,-10.316717800449334,-231.2368398045119,-113.62386782958866,12.433702725652603,71.77216481868734,-2.3941492770833426,257.8649574618166,72.87761767790337
79,-10.28193618858024,-231.2682097085481,-113.57452962699344,12.603842565199477,71.9028827401385,-2.3054793392965403,257.8706459662445,73.05578224291979
80,-10.247354318340646,-231.29499510569394,-113.52334133458368,12.746495046930578,72.02650761538429,-2.2087889158632605,257.8714794846617,73.2203344767363
81,-10.213528669874808,-231.31669046028028,-113.47004698093933,12.858113142000512,72.14356774551644,-2.105525813936378,257.8669028319901,73.37111971216311
82,-10.181013895806116,-231.33289709208873,-113.41448288221201,12.934951717471828,72.25451984328244,-1.997457865475229,257.8564953146658,73.50800517932089
83,-10.150347819239427,-231.3433320775937,-113.35658899394977,12.97324555227521,72.3597255471923,-1.8866606502983856,257.83998335049694,73.63087364832869
84,-10.122035492553774,-231.34783603033227,-113.29641859500813,12.969397633694678,72.45943191135832,-1.775497675275007,257.8172513875447,73.73962103342865
85,-10.096533442930347,-231.3463792080152,-113.23414568825817,12.920170264803883,72.55375549753442,-1.6665927819004367,257.78835039825594,73.83415673281098
86,-10.074235269109701,-231.3390654208453,-113.17006952264032,12.82287110483746,72.64266961534602,-1.5627945417286486,257.753503254331,73.9144053055455
87,-10.0554596286341,-231.32613330619736,-113.10461579755032,12.675526216796834,72.72599436463565,-1.4671324964015284,257.7131064277951,73.98030815863171
88,-10.040441381127707,-231.307954679745,-113.03833423365676,12.47703255926056,72.80338945733551,-1.3827653461044607,257.66772763227726,74.03182427471506
89,-10.029326327107572,-231.28502985977477,-112.97189211551631,12.22728312721251,72.87435024761342,-1.3129215803673844,257.61809913460456,74.06892957081303
90,-10.022169706726467,-231.25798009343282,-112.90606317114579,11.92725907427157,72.93820779633366,-1.2608334849723999,257.56510655578626,74.09161505360231
91,-10.018938423922023,-231.2275374754104,-112.8417110233295,11.579084601549427,72.99413397055545,-1.2296658304029267,257.50977314797944,74.09988435433584
92,-10.01951681228083,-231.1945329458744,-112.77976664057668,11.186042143864716,73.04115248311285,-1.2224408126407602,257.4532397868782,74.09375143279746
93,-10.023715625702382,-231.15988296781148,-112.72119967197227,10.752547332191503,73.07815649913354,-1.2419610075100576,257.3967411251949,74.0732393021508
