time,ax,ay,az,gx,gy,gz,accmagnitude,gccmagnitude
0,-1.9538151414310634,-243.1368729348822,38.1029085805502,64.3348279065851,15.241594472395347,-22.840540737669226,246.1131309751641,69.95178458638088
1,-1.8521461805240613,-243.3256912998265,37.977834121658574,63.28820681647293,15.515146392853438,-22.606850536968512,246.28285921585322,69.01540094578476
2,-1.759298283660401,-243.5076024620112,37.84583770105709,62.259432617319256,15.786341299104432,-22.351925839439435,246.4446627860205,68.08731305793712
3,-1.675658725066334,-243.68031070898675,37.710536535035835,61.259385341424135,16.052518606013468,-22.080085690456258,246.5967921730128,67.17807355826179
4,-1.6014513888522686,-243.84163362934552,37.575473441221064,60.2988119147524,16.31090428202542,-21.795413661122367,246.73760010321269,66.29803927634563
5,-1.5367251927724648,-243.9895487669122,37.44401866790028,59.38812355410775,16.55865279081714,-21.50162228939894,246.86557349637323,65.45715643052966
6,-1.4813479360850677,-244.1222392800859,37.31928359931807,58.53719812467061,16.79288318996354,-21.201942404359908,246.97936612931755,64.66475571692536
7,-1.4350065681643065,-244.23813723928004,37.20404929159296,57.75519315935715,17.01070856218052,-20.899042981896066,247.07783108256865,63.92936391678271
8,-1.39721449715327,-244.33596279940377,37.100711348192625,57.05037437567261,17.209259858050963,-20.594985956695183,247.1600514462233,63.25853801137947
9,-1.3673260637202314,-244.41475724963314,37.0112410993733,56.42996296761178,17.385706832677222,-20.291218515338567,247.22536730962062,62.65872625345038
10,-1.3445578037734702,-244.4739079927345,36.937161920860945,55.900003123433756,17.53727964215657,-19.988602908144532,247.27339694775526,62.13515848915807
11,-1.3280156374805712,-244.51316391042823,36.879539105737535,55.46524965554268,17.66129459981986,-19.68748096664633,247.30405045633296,61.691765747252454
12,-1.316726657269061,-244.53264029372988,36.838981848786474,55.12907477590995,17.755186632627144,-19.38776761349013,247.31753482194665,61.3311272405084
13,-1.3096738226825118,-244.53281338534478,36.815656219338145,54.893393095950714,17.81654943943494,-19.0890651231425,247.3143503168274,61.05444183398276
14,-1.3058317039479392,-244.51450532705218,36.80930815013904,54.75860469861817,17.843182663864113,-18.79078818967623,247.29527886471683,60.861520796609824
15,-1.3042014995475315,-244.47886070780797,36.81929533069203,54.7235571737492,17.833143940872716,-18.492289278973704,247.2613653994704,60.750799039342944
16,-1.303843838389158,-244.4273159635685,36.84462655034517,54.78552834722104,17.78480270908165,-18.19297430861225,247.21389324058316,60.71936270750912
17,-1.3039081875887575,-244.36156279932658,36.88400674185749,54.94023180776485,17.696892289128883,-17.89240022518051,247.1543543867606,60.762991696346035
18,-1.3036578578150761,-244.283506790157,36.9358859727389,55.18184729026288,17.568556861538447,-17.590348288406428,247.08441561506874,60.87621637214424
19,-1.3024896935107826,-244.1952223835051,36.99851088535713,55.50307775369472,17.399390497879754,-17.286869556440074,247.00588137567593,61.05238860234596
20,-1.2999477650606077,-244.09890557238305,37.06997730052714,55.89523479218142,17.189466117538018,-16.982301857176644,246.92065455117535,61.283768118445735
21,-1.2957307792508725,-243.99682549820662,37.14828267356112,56.348353832402466,16.939352959078164,-16.677260044331238,246.83069613564606,61.561626042330175
22,-1.289693293048598,-243.89127619200335,37.23137694556501,56.851340226532386,16.65012173783873,-16.372603302247946,246.73798481772417,61.876367806189315
23,-1.2818409995659277,-243.78452956568614,37.31721031382048,57.392146634769446,16.323337106110923,-16.069384609924732,246.64447735213434,62.217677481545245
24,-1.2723204075148244,-243.6787906048763,37.40377666637342,57.95798086739547,15.961037433694784,-15.76878825134351,246.55207047698505,62.57468464040495
25,-1.261403279237497,-243.57615554064063,37.48915183633121,58.53554163883437,15.56570239540843,-15.472061513101025,246.4625650221066,62.93615337917587
26,-1.2494662855529821,-243.47857366291487,37.571526295105635,59.11127765710709,15.140209444025047,-15.180446482537164,246.3776328093218,63.29069124838368
27,-1.2369664891244594,-243.38781338085488,37.64923225355573,59.671663404456254,14.687780924583732,-14.895117243663032,246.2987869404123,63.62697381976487
28,-1.2244134824072819,-243.30543306536734,37.7207652782347,60.20348314386881,14.211924229812057,-14.617126900074576,246.22735601897264,63.93397875876654
29,-1.2123392804997761,-243.2327570828248,37.78480054103102,60.69411336648479,13.716367865734052,-14.347367842633467,246.16446272862544,64.20122179092554
30,-1.2012673846075586,-243.17085727259578,37.84020390419793,61.13179324933165,13.204996490788357,-14.086547576090942,246.11100704911166,64.41898601755125
31,-1.1916827090583808,-243.1205399953174,37.88603828615563,61.50587278748068,12.681787878305736,-13.83518124571972,246.06765430623147,64.57853572693396
32,-1.1840041949607156,-243.08233882194793,37.92156602042836,61.80702910571273,12.150754358872044,-13.593600802381767,246.03482823681222,64.67230620087611
33,-1.1785618797110424,-243.05651293022356,37.9462480088064,62.02744301020074,11.615890686283539,-13.36197959315839,246.0127092591167,64.69406204512481
34,-1.1755799812243435,-243.0430512564817,37.95974032902065,62.16092998439082,11.081129513588158,-13.140370171797386,246.00123809724565,64.63901819712639
35,-1.1751671855097623,-243.04168233757645,37.9618887155246,62.203022328135354,10.550304852442645,-12.92875237802274,246.00012475721923,64.5039197908697
36,-1.1773147894655895,-243.05188955208817,37.95272117277541,62.15100172510442,10.027123106552635,-12.727088267429776,246.0088626032576,64.28707925461353
37,-1.1819027291464093,-243.07293118359027,37.93243901073662,62.00388401107695,9.51514058158543,-12.535380259937462,246.02674700231867,63.988371204166874
38,-1.1887129311825884,-243.103864456299,37.90140676481942,61.76236018981897,9.017745823807344,-12.353728890237686,246.05289775997863,63.60918776165838
39,-1.1974489017960996,-243.14357254092778,37.86014158852668,61.42869969931978,8.538144776406947,-12.182386791969371,246.0862844372583,63.1523587826598
40,-1.207760011561245,-243.1907936050493,37.8093026054056,61.006623434726706,8.079346626489347,-12.02180600702496,246.12575369637324,62.62204298605322
41,-1.2192685762021434,-243.24415126753917,37.74968038462086,60.50115494544777,7.644148391479842,-11.872676283007852,246.17005805495646,62.02359700066624
42,-1.2315976294239424,-243.3021861304496,37.68218635098168,59.91845843773205,7.235116743954769,-11.735952566142814,246.21788568369521,61.36342973642183
43,-1.244397272076827,-243.36338821522648,37.60784173160491,59.265671694113635,6.854566202308034,-11.612870314266427,246.2678910019955,60.64884918331128
44,-1.2573676710989006,-243.4262300618792,37.52776561498404,58.55074084587046,6.50453348093578,-11.504947520141938,246.31872575589773,59.88790778573451
45,-1.2702771329556741,-243.48920002937925,37.44316178225873,57.782262302892214,6.18674838741392,-11.413972502242927,246.36907006084667,59.089251116167326
46,-1.2829741084177841,-243.5508350953978,37.35530402803668,56.96933529334092,5.902602150970909,-11.341976705720812,246.4176626679924,58.26197292780761
47,-1.2953924247050181,-243.60975232477824,37.26551960694814,56.12142659448042,5.653114498479192,-11.291192078905949,246.46332957724073,57.41547802431905
48,-1.307549470993892,-243.6646782495097,37.17517029499017,55.24824733848522,5.438901170426342,-11.263993097566866,246.5050101732472,56.55935294365646
49,-1.3195375267161982,-243.71447566805153,37.08563058765636,54.35964048926509,5.260143861667121,-11.262824184960254,246.5417803303173,55.7032434337715
50,-1.3315089572849637,-243.75816766869718,36.99826294032067,53.46547695899911,5.11656476030589,-11.290114110277273,246.5728722880311,54.8567373386765
51,-1.343656554486925,-243.79495879486882,36.91439059391963,52.57555850730124,5.007407937266754,-11.348179952519756,246.5976913136611,54.029251953509224
52,-1.3561907201878733,-243.82425313061404,36.835269129432746,51.6995264467073,4.931429801735628,-11.439124342470716,246.6158291252751,53.22992604378633
53,-1.3693153630282553,-243.84566882646413,36.76205822513692,50.846776419502056,4.886900707313325,-11.564730766133378,246.62707384573173,52.46751818203558
54,-1.3832043102077767,-243.8590483880771,36.695795156192624,50.026380626248184,4.87161963386342,-11.726362497339215,246.63141606959744,51.75031431252999
55,-1.3979798302846256,-243.86446399472902,36.6373715256473,49.24701940908234,4.882943707625603,-11.924871056161207,246.62905055752609,51.08604802179563
56,-1.413694604845127,-243.862217197124,36.587514615367134,48.51692374105142,4.9178340977738255,-12.160519873035119,246.620373133166,50.48183657195477
57,-1.4303181987999383,-243.8528325155318,36.546774536619246,47.843828977564236,4.972919429466176,-12.432928055825828,246.60597249031443,49.94413436641171
58,-1.447728731226595,-243.83704463897914,36.51551801249346,47.234938531579644,5.04457715589666,-12.741037896653708,246.58661673816954,49.478703511280244
59,-1.4657100393249929,-243.81577905668638,36.49392919994489,46.696894438835386,5.129032242614492,-13.083108193314452,246.56323457252495,49.09059903036584
60,-1.4839542451718355,-243.7901260752226,36.482017494535775,46.23575053292313,5.222471068879565,-13.456733768286373,246.53689100773283,48.78416456204295
61,-1.5020693827471727,-243.7613084019592,36.479631696657705,45.85694343867922,5.321166843091947,-13.858889875795422,246.50875774343058,48.563033325818125
62,-1.5195916341460391,-243.73064287001813,36.486479246202634,45.565256908485026,5.421611352027536,-14.285998620829941,246.4800785334777,48.43012892112904
63,-1.5360016940368388,-243.69949737191783,36.50214864697739,45.36477605781341,5.520646768030059,-14.734013224194255,246.45213032917798,48.387661047331584
64,-1.5507447389607616,-243.66924450852082,36.52613295661453,45.25882953211524,5.615590666749044,-15.198515088718734,246.42618136898653,48.43711229635379
65,-1.5632533259139925,-243.64121374627513,36.557852357358,45.249919265611666,5.704347408455084,-15.674818209294713,246.4034476873553,48.57921352510192
66,-1.5729722580386307,-243.61664400832612,36.596674185497506,45.339639089577524,5.785499587011297,-16.15807550836049,246.38504969315974,48.81390681068228
67,-1.579384146464156,-243.59663863788668,36.64192925840814,45.528584923258315,5.858374236308325,-16.64338214195677,246.37197054192362,49.1402965506809
68,-1.5820342171536699,-243.582124579692,36.69292392886951,45.81626054636074,5.923079699639382,-17.125871665115703,246.3650180165409,49.5565907902082
69,-1.5805529079554583,-243.57381745017588,36.74894805491069,46.200983899754206,5.980510338555085,-17.60080204995424,246.364791566702,50.06003618514815
70,-1.5746749146305001,-243.57219397417091,36.80927988974332,46.6797994332229,6.032317557346429,-18.063629743546144,246.37165608528377,50.64685104092273
71,-1.5642534927458631,-243.57747310531536,36.87318955456912,47.24840226567944,6.080847028297309,-18.51007109188945,246.38572393905588,51.31216161221229
72,-1.5492689769407142,-243.58960695366346,36.93994301952151,47.90107996787177,6.129043569640321,-18.936151444939796,246.4068466248973,52.04994739854875
73,-1.5298307035230683,-243.60828226486467,37.00880817088285,48.63067773285438,6.1803267904392545,-19.33824302934129,246.43461701081588,52.85300158823662
74,-1.5061719139266,-243.63293256498122,37.07906359174858,49.4285925892813,6.2384422246664215,-19.71309321106968,246.46838237512065,53.71291307351277
75,-1.4786377842723064,-243.66276032322315,37.15000950982896,50.28480201823689,6.307294059346019,-20.057845099317216,246.50726754441388,54.62007645384818
76,-1.4476673496449748,-243.69676780400107,37.22097948270391,51.18793162453499,6.390766584804659,-20.370052590799766,246.55020663379813,55.56373593801032
77,-1.4137706222097348,-243.73379484368476,37.29135106907368,52.125365205197554,6.492542095704691,-20.647691908547355,246.5959814148467,56.532067870241136
78,-1.3775025855768566,-243.77256164124333,37.360553935577656,53.0833986730571,6.615923164664976,-20.889171428883593,246.6432642204973,57.51230475901112
79,-1.3394360176803788,-243.81171470534036,37.42807437213619,54.047437049097326,6.763667061038328,-21.09334111264783,246.69066342429673,58.490901388796935
80,-1.3001352580241288,-243.84987417827065,37.49345580486727,55.002231428073394,6.937839650728461,-21.259502195948194,246.73676969758722,59.45374114151643
81,-1.2601330111276428,-243.88568074050679,37.55629543096549,55.93215072852055,7.139695383508774,-21.387417051557634,246.78020130866233,60.3863783456693
82,-1.2199119686449582,-243.91784023357818,37.61623749604879,56.821481353211965,7.369588898583792,-21.47731847101337,246.81964671824787,61.2743105474906
83,-1.1798924312522505,-243.94516415586324,37.672964022901866,57.654746644238124,7.626922336413637,-21.529917178550818,246.85390278183425,62.103273142922426
84,-1.1404263332889844,-243.9666043640145,37.72618399530712,58.41703712315968,7.91013072258952,-21.546406179457,246.8819070712055,62.85954774192938
85,-1.1017973069749643,-243.98128066921086,37.77562206589723,59.094341889579766,8.216705963164253,-21.528460491714725,246.90276318609048,63.53027487263235
